Iteration	Posterior	Likelihood	Prior	neo_beta	neo_matrix_probs[1]	neo_matrix_probs[2]	neo_matrix_probs[3]	neo_matrix_probs[4]	rate_log_sd	tree_length	two_beta	two_matrix_probs[1]	two_matrix_probs[2]	two_matrix_probs[3]	two_matrix_probs[4]
9912	-4307.526	-4591.571	284.0441	4.449736	0.133339	0.134906	0.501573	0.230181	0.8009519	13.37626	1.431958	0.0598887	0.403169	0.461745	0.0751978
9918	-4312.761	-4598.139	285.3784	1.943306	0.101595	0.340862	0.382162	0.175381	0.7931893	13.37626	1.606047	0.0831808	0.393862	0.417968	0.104989
9924	-4322.027	-4605.144	283.1171	3.823224	0.0405045	0.524848	0.351837	0.0828112	0.8117558	14.03774	1.374527	0.073638	0.348677	0.52059	0.0570951
9930	-4307.599	-4593.549	285.9505	1.215708	0.0773484	0.297145	0.343713	0.281793	0.8143648	13.25407	1.927521	0.0888313	0.397028	0.447389	0.0667516
9936	-4312.475	-4598.741	286.266	1.50098	0.0450444	0.307549	0.355747	0.29166	0.8971977	13.25407	1.16076	0.0890149	0.418547	0.448314	0.0441241
9942	-4317.556	-4602.286	284.73	2.142897	0.0539497	0.368351	0.35091	0.22679	0.8997821	13.0662	3.015718	0.0751895	0.446143	0.405392	0.0732751
9948	-4318.915	-4606.813	287.8982	2.420414	0.132692	0.578838	0.184677	0.103793	0.8270708	11.65137	2.139924	0.0744176	0.533635	0.245704	0.146244
9954	-4307.038	-4594.875	287.8374	2.420414	0.0692008	0.425344	0.391444	0.114011	0.9077994	10.83429	4.91773	0.0633717	0.412089	0.209233	0.315306
9960	-4323.572	-4602.452	278.8794	3.762459	0.344501	0.111419	0.380506	0.163574	0.6963078	14.89614	6.338513	0.385452	0.137818	0.134004	0.342726
9966	-4316.879	-4600.115	283.2363	4.09315	0.2469	0.195419	0.423777	0.133903	0.8351025	12.47577	6.338513	0.273236	0.135123	0.348691	0.24295
9972	-4302.663	-4585.523	282.8598	2.718412	0.126357	0.568451	0.18963	0.115562	0.86855	12.30641	11.14425	0.491825	0.114086	0.0819858	0.312104
9978	-4319.522	-4596.519	276.9969	4.077991	0.196481	0.364792	0.121691	0.317037	0.8155495	13.61004	26.49321	0.440136	0.174526	0.0730125	0.312326
9984	-4307.548	-4595.518	287.9703	1.008265	0.119505	0.456134	0.403802	0.0205589	0.8004666	11.04093	6.807635	0.323113	0.14863	0.117465	0.410792
9990	-4324.711	-4604.016	279.3053	1.437918	0.01936	0.721109	0.0262536	0.233277	0.6863619	14.69825	11.4807	0.410756	0.0512768	0.0902569	0.44771
9996	-4334.037	-4613.388	279.3513	3.146878	0.365687	0.357273	0.137774	0.139266	0.7931408	14.41544	8.437632	0.446365	0.0557221	0.0113904	0.486522
10002	-4307.318	-4593.208	285.8905	3.480823	0.250387	0.249898	0.388093	0.111622	0.8300044	11.84237	3.771077	0.0676789	0.657648	0.00824331	0.26643
10008	-4309.977	-4594.008	284.031	3.202679	0.166195	0.536003	0.050357	0.247445	0.7491381	11.84237	9.408578	0.0103483	0.734988	0.0305899	0.224073
10014	-4304.631	-4587.9	283.2691	2.514362	0.18343	0.426726	0.200377	0.189467	0.7908377	12.74552	7.465169	0.314481	0.0294784	0.450936	0.205104
10020	-4297.935	-4580.31	282.3759	1.665568	0.0252315	0.636391	0.201768	0.13661	0.7979979	12.36421	16.87138	0.141653	0.448717	0.195993	0.213638
10026	-4307.637	-4592.761	285.1242	3.340112	0.0313646	0.79108	0.00773933	0.169816	0.8045506	11.67936	6.517716	0.101791	0.625115	0.0944728	0.178621
10032	-4311.53	-4595.655	284.1251	4.597565	0.0643982	0.724255	0.00929741	0.20205	0.7654998	12.3929	4.20204	0.168059	0.450781	0.086254	0.294906
10038	-4326.884	-4610.26	283.3763	4.62669	0.402704	0.220102	0.0105882	0.366606	0.7654998	12.47755	5.494014	0.174345	0.17971	0.486455	0.15949
10044	-4314.727	-4603.28	288.5533	3.662865	0.27007	0.420811	0.0632574	0.245861	0.8773672	10.3975	3.678526	0.172614	0.224005	0.497879	0.105502
10050	-4316.435	-4603.769	287.3343	2.649894	0.272042	0.388423	0.186515	0.15302	0.9365767	11.31481	3.678526	0.1707	0.296809	0.428158	0.104333
10056	-4320.649	-4602.995	282.346	4.373069	0.112597	0.286725	0.47746	0.123219	0.7818442	13.05808	5.533844	0.181937	0.253974	0.452888	0.111201
10062	-4310.397	-4595.828	285.4316	3.971269	0.359201	0.369545	0.12429	0.146964	0.9262678	11.66938	4.671504	0.172466	0.235064	0.429311	0.16316
10068	-4303.484	-4587.533	284.0495	5.343436	0.0921567	0.523548	0.176086	0.20821	0.8435374	11.95597	5.342637	0.193502	0.12489	0.516767	0.164842
10074	-4304.383	-4587.92	283.5377	3.899176	0.115922	0.341678	0.411812	0.130589	0.943784	12.66045	4.698632	0.416383	0.0476162	0.269156	0.266844
10080	-4308.621	-4593.823	285.2025	3.899176	0.241983	0.0957491	0.38967	0.272599	0.7858573	12.07125	3.912588	0.281926	0.0322401	0.565917	0.119917
10086	-4303.751	-4588.194	284.4427	6.803391	0.18608	0.282102	0.299649	0.232169	0.7884101	12.03366	3.194366	0.213468	0.159642	0.558695	0.0681943
10092	-4311.734	-4594.622	282.8882	3.833265	0.143434	0.306184	0.280643	0.269739	0.9187776	12.62398	6.643976	0.333742	0.207491	0.274778	0.183989
10098	-4308.228	-4588.667	280.4391	4.246826	0.111384	0.201447	0.310591	0.376579	0.763662	14.44458	4.004272	0.328488	0.0504182	0.260966	0.360128
10104	-4303.79	-4586.607	282.817	2.556216	0.0205878	0.661673	0.207256	0.110483	0.6804421	13.27446	6.097466	0.261642	0.153226	0.298288	0.286843
10110	-4345.084	-4631.634	286.5494	1.651146	0.124684	0.334995	0.482704	0.057617	0.8431928	12.57998	2.318363	0.00470913	0.802346	0.133176	0.0597688
10116	-4321.867	-4606.562	284.695	1.257287	0.0586619	0.378703	0.453129	0.109506	0.6255587	13.96009	1.987136	0.0181668	0.617627	0.251386	0.112821
10122	-4311.906	-4594.755	282.849	1.473611	0.00122107	0.402494	0.404542	0.191743	0.6928902	13.75487	5.69945	0.266722	0.127908	0.222065	0.383305
10128	-4304.442	-4587.198	282.7555	1.712889	0.00173689	0.571015	0.245821	0.181427	0.7609646	13.66376	5.69945	0.286418	0.102436	0.487204	0.123942
10134	-4299.33	-4584.634	285.3043	1.712889	0.0032241	0.750468	0.061808	0.1845	0.8318471	13.18061	2.392888	0.107066	0.280795	0.424375	0.187764
10140	-4298.43	-4582.331	283.9009	2.034619	0.0100515	0.796142	0.0355688	0.158237	0.8195693	12.37832	8.689926	0.196079	0.502029	0.0215381	0.280354
10146	-4297.665	-4580.796	283.1314	2.068814	0.0916957	0.471793	0.35798	0.0785316	0.7697166	13.38818	5.380274	0.393675	0.104461	0.0233971	0.478467
10152	-4296.801	-4578.742	281.9409	2.414442	0.0936011	0.456575	0.214325	0.235499	0.7449163	13.36103	8.276738	0.168915	0.466717	0.0240886	0.34028
10158	-4296.654	-4577.809	281.1546	2.43068	0.108879	0.531098	0.0447335	0.315289	0.8415741	13.74208	8.097156	0.382239	0.106697	0.171253	0.339812
10164	-4307.202	-4588.379	281.1766	3.687446	0.253963	0.463765	0.0514418	0.23083	0.7239269	13.74208	6.182569	0.304786	0.118435	0.199581	0.377197
10170	-4310.16	-4588.886	278.726	6.665773	0.140977	0.590432	0.0799549	0.188636	0.7639113	14.32887	6.182569	0.406026	0.0851441	0.198687	0.310143
10176	-4317.377	-4599.478	282.1016	3.829123	0.0751784	0.687435	0.0286567	0.20873	0.5989382	13.52801	5.034185	0.132885	0.489625	0.0580234	0.319466
10182	-4305.565	-4589.821	284.2554	3.441532	0.121989	0.266661	0.364188	0.247163	0.9164084	11.9837	6.848305	0.198861	0.269798	0.0532642	0.478076
10188	-4306.73	-4590.026	283.2961	4.61148	0.310967	0.464584	0.0689323	0.155517	0.861129	11.064	15.45458	0.201461	0.251429	0.0789308	0.468179
10194	-4294.353	-4578.511	284.1583	5.559592	0.198261	0.368446	0.312091	0.121202	0.7768761	11.41536	7.846234	0.383507	0.185773	0.0411403	0.389579
10200	-4303.846	-4590.485	286.6393	3.648859	0.195339	0.507451	0.144902	0.152308	0.7750742	11.29969	4.279706	0.329053	0.330925	0.0174894	0.322533
10206	-4292.684	-4578.68	285.9959	4.002455	0.158367	0.432003	0.040169	0.369461	0.7829983	11.23716	5.585859	0.281223	0.428179	0.0149472	0.275651
10212	-4283.014	-4566.724	283.7102	3.336485	0.181896	0.441479	0.17468	0.201946	0.6635805	13.02538	4.078404	0.0879261	0.542839	0.018992	0.350243
10218	-4297.853	-4581.127	283.2746	2.310797	0.0663354	0.413847	0.201523	0.318295	0.7045067	13.18281	5.736885	0.0802765	0.322832	0.292394	0.304498
10224	-4323.492	-4609.153	285.6612	2.070653	0.209039	0.418408	0.0738714	0.298681	0.7906269	11.64617	7.547147	0.0614044	0.567975	0.111322	0.259298
10230	-4311.627	-4594.37	282.7425	5.394832	0.222397	0.445145	0.0146907	0.317767	0.7283053	13.32848	2.870957	0.0569854	0.606187	0.237118	0.0997103
10236	-4308.784	-4592.791	284.0069	1.938903	0.274615	0.434041	0.0143242	0.27702	0.6798714	13.68035	2.870957	0.123162	0.31529	0.493226	0.0683224
10242	-4302.571	-4586.768	284.1969	2.693578	0.0884445	0.543428	0.0180994	0.350028	0.8758913	12.17517	7.361049	0.0763768	0.366737	0.481016	0.0758706
10248	-4305.105	-4591.266	286.1608	1.729101	0.0673362	0.63736	0.0137797	0.281525	0.9294332	12.52169	2.854881	0.0956642	0.467348	0.259854	0.177134
10254	-4307.749	-4590.75	283.0014	3.12331	0.350746	0.240114	0.0514546	0.357685	0.765758	13.504	3.701198	0.143813	0.460455	0.129445	0.266287
10260	-4307.2	-4591.002	283.8019	3.622755	0.138518	0.566026	0.044919	0.250537	1.149583	12.17796	6.157814	0.143813	0.460455	0.129445	0.266287
10266	-4280.661	-4564.109	283.4475	3.059745	0.0927556	0.585417	0.0489283	0.272899	0.892681	12.39546	7.620211	0.194476	0.434021	0.0134048	0.358099
10272	-4294.947	-4579.126	284.1798	1.715506	0.15774	0.578328	0.0483358	0.215596	0.7389049	12.90951	5.819861	0.177488	0.38124	0.00195375	0.439319
10278	-4292.998	-4576.563	283.5654	2.347051	0.190815	0.487589	0.151614	0.169982	0.8816726	12.90951	5.819861	0.381812	0.295201	0.00278975	0.320197
10284	-4302.58	-4588.541	285.961	3.67688	0.167644	0.516169	0.0541994	0.261988	0.8642116	11.30964	5.542975	0.195795	0.425748	0.00450772	0.37395
10290	-4308.208	-4592.682	284.4744	3.996828	0.161281	0.496576	0.0900991	0.252043	0.8775995	11.53947	7.993811	0.176632	0.564805	0.00470676	0.253856
10296	-4305.667	-4588.209	282.5412	2.181538	0.100497	0.390721	0.427228	0.0815544	0.748338	13.17729	7.993811	0.324346	0.207966	0.0015386	0.466149
10302	-4297.893	-4579.866	281.9731	3.915754	0.154232	0.240678	0.387413	0.217677	0.7466671	12.27856	12.7863	0.276354	0.316281	0.0100892	0.397276
10308	-4295.56	-4577.241	281.6809	5.189764	0.227431	0.190149	0.303286	0.279134	0.7242142	13.33923	5.093615	0.193043	0.39135	0.00702897	0.408578
10314	-4294.723	-4579.385	284.6627	1.435947	0.150721	0.469992	0.25611	0.123177	0.8694011	12.93714	4.787777	0.260657	0.347579	0.0288842	0.36288
10320	-4302.671	-4585.208	282.5368	3.858041	0.135925	0.398668	0.314261	0.151146	0.8624825	12.70782	7.321849	0.31264	0.217467	0.0346445	0.435248
10326	-4305.5	-4591.744	286.2438	1.864245	0.0780258	0.763437	0.0700234	0.0885141	0.7955768	11.91256	5.027666	0.0353755	0.654234	0.0897422	0.220648
10332	-4291.556	-4576.305	284.7493	2.403697	0.0873453	0.519241	0.272911	0.120503	0.7104141	12.83089	3.807927	0.173245	0.295259	0.27739	0.254106
10338	-4285.365	-4570.178	284.813	4.90315	0.0438416	0.596513	0.0323633	0.327283	0.7807371	11.24053	7.695303	0.314421	0.242548	0.0929729	0.350058
10344	-4300.573	-4585.861	285.2882	4.677441	0.355065	0.259277	0.0343982	0.35126	0.8928599	10.98572	7.695303	0.314127	0.250013	0.075481	0.360379
10350	-4307.597	-4591.527	283.9296	4.677441	0.170381	0.277676	0.142154	0.40979	0.9224658	11.6809	7.695303	0.356293	0.172841	0.062114	0.408752
10356	-4302.959	-4586.146	283.1874	4.255092	0.105751	0.386953	0.365098	0.142198	0.7767522	12.72518	5.195231	0.0470232	0.509429	0.121574	0.321974
10362	-4307.532	-4590.781	283.2491	4.095478	0.241101	0.445332	0.0904665	0.2231	0.6979405	12.81578	5.00988	0.0412923	0.453733	0.138411	0.366564
10368	-4308.141	-4591.193	283.052	4.258684	0.0169175	0.699988	0.0816749	0.201419	0.6952153	13.02658	4.379329	0.0470268	0.592929	0.123253	0.236791
10374	-4310.97	-4596.773	285.8024	2.577608	0.0455498	0.785455	0.0532051	0.11579	0.7009988	11.85403	5.358555	0.303998	0.119964	0.243768	0.332269
10380	-4306.148	-4589.607	283.4592	3.003622	0.156896	0.396364	0.223519	0.22322	0.7135873	13.25833	3.969545	0.182599	0.086746	0.539297	0.191359
10386	-4300.785	-4586.271	285.4853	2.427014	0.0596546	0.31648	0.429715	0.19415	0.7566183	12.27797	4.340138	0.27866	0.0765516	0.475919	0.16887
10392	-4316.866	-4601.547	284.681	1.485193	0.159738	0.452086	0.184366	0.20381	0.7819105	12.31153	8.116915	0.406238	0.0268903	0.404748	0.162124
10398	-4332.732	-4616.128	283.3957	5.152069	0.232921	0.337516	0.204023	0.225539	0.5752583	12.09898	7.305218	0.351195	0.0402369	0.485229	0.123339
10404	-4314.446	-4598.835	284.3888	3.365101	0.340883	0.0523597	0.360067	0.246691	0.7017815	12.85644	3.305747	0.217277	0.264685	0.475938	0.0420996
10410	-4317.491	-4598.843	281.3518	7.969279	0.324533	0.351534	0.258438	0.0654957	0.6974877	13.30409	3.845942	0.225454	0.0973419	0.590854	0.0863502
10416	-4309.489	-4592.985	283.4959	2.020068	0.19702	0.361648	0.194452	0.24688	0.7575714	13.7762	3.185478	0.232606	0.10043	0.577876	0.0890892
10422	-4321.203	-4606.462	285.2585	2.280471	0.110717	0.5273	0.142093	0.21989	0.5765138	13.47644	1.485536	0.154168	0.329862	0.476679	0.0392908
10428	-4316.275	-4600.664	284.3889	1.493636	0.0583675	0.502796	0.360661	0.0781754	0.6958016	14.14267	1.575731	0.0808173	0.267358	0.650242	0.00158275
10434	-4312.654	-4601.808	289.1542	0.9104872	0.0284258	0.493681	0.188027	0.289866	0.8131675	11.88967	1.575731	0.107672	0.387711	0.503961	0.000655743
10440	-4314.485	-4602.508	288.0235	3.003038	0.196035	0.206234	0.377677	0.220055	0.8428206	11.72877	1.325524	0.0859453	0.363036	0.550938	8.09776e-05
10446	-4323.581	-4612.184	288.6027	1.563925	0.235079	0.317406	0.240765	0.20675	0.8596848	11.72877	1.824747	0.0802867	0.3472	0.572429	8.41364e-05
10452	-4336.103	-4616.844	280.7409	5.093495	0.0187379	0.568079	0.131588	0.281595	0.5501668	14.53547	2.836878	0.130339	0.176674	0.492238	0.200749
10458	-4331.279	-4609.286	278.007	6.172589	0.231537	0.276122	0.187638	0.304704	0.7382946	15.54907	3.091763	0.147587	0.235163	0.497852	0.119398
10464	-4320.63	-4610.17	289.5401	1.602334	0.0514543	0.690004	0.114699	0.143843	0.8538018	11.34237	1.550096	0.0726862	0.293219	0.610633	0.023461
10470	-4315.13	-4603.814	288.684	2.844694	0.0239214	0.693143	0.032934	0.250002	0.8024512	11.20845	1.888177	0.0619704	0.397417	0.52061	0.0200023
10476	-4316.014	-4602.243	286.2292	2.399681	0.0419891	0.619366	0.0185794	0.320066	0.939523	12.75579	1.451399	0.0222081	0.612599	0.287212	0.0779805
10482	-4322.584	-4607.147	284.563	3.058992	0.0158121	0.793425	0.0149098	0.175853	0.7839567	12.59404	4.11013	0.270706	0.142225	0.56179	0.0252788
10488	-4333.081	-4617.219	284.1375	1.55874	0.00039699	0.809962	0.010123	0.179518	0.9263116	13.57253	3.098024	0.231573	0.105591	0.634294	0.0285413
10494	-4337.852	-4622.999	285.1469	2.933805	0.0499225	0.448471	0.331886	0.169721	0.8111299	12.20657	4.54594	0.284434	0.0893219	0.477328	0.148916
10500	-4321.269	-4605.711	284.442	4.107419	0.273696	0.326629	0.247421	0.152254	0.8760894	12.20657	4.54594	0.350038	0.0906148	0.461736	0.0976108
10506	-4306.99	-4587.322	280.3318	3.653543	0.194677	0.425978	0.172624	0.20672	0.7837541	13.79891	8.230339	0.278268	0.225078	0.182339	0.314315
10512	-4300.613	-4586.613	286.0002	2.965636	0.249319	0.507732	0.110556	0.132393	0.9644492	11.78978	4.070964	0.215821	0.186705	0.358148	0.239326
10518	-4317.864	-4602.552	284.6882	7.912326	0.153284	0.413339	0.198537	0.23484	0.7476201	11.91708	2.620605	0.183637	0.364336	0.270962	0.181065
10524	-4314.924	-4596.326	281.4013	7.136055	0.126523	0.407151	0.340863	0.125463	0.779925	12.70485	6.939791	0.237128	0.398394	0.14845	0.216028
10530	-4315.023	-4600.747	285.724	2.61024	0.0694325	0.373998	0.234939	0.321631	0.889778	12.39088	3.0045	0.158871	0.142466	0.686175	0.0124878
10536	-4308.041	-4595.963	287.922	1.680028	0.0237831	0.828446	0.0376004	0.11017	0.7659941	11.66175	3.0045	0.127746	0.300721	0.551745	0.0197878
10542	-4300.078	-4585.714	285.6365	2.055496	0.109978	0.558775	0.13346	0.197788	0.8418674	12.60367	3.193851	0.157153	0.328307	0.424918	0.0896227
10548	-4299.509	-4582.391	282.8825	3.364087	0.0986935	0.501441	0.222371	0.177494	0.8659728	13.19551	4.675525	0.0726919	0.542075	0.285328	0.0999041
10554	-4307.179	-4590.212	283.0333	5.768413	0.158579	0.290706	0.431958	0.118757	0.8175624	13.59723	1.436432	0.0567708	0.511012	0.392354	0.0398628
10560	-4295.199	-4581.085	285.8866	3.792092	0.153459	0.313606	0.418012	0.114923	0.7193534	12.84903	0.9827768	0.0563436	0.514692	0.389402	0.0395629
10566	-4313.286	-4597.748	284.4613	1.804586	0.186708	0.483258	0.128688	0.201346	0.7771589	13.98274	1.45656	0.0567435	0.511247	0.392166	0.0398437
10572	-4298.66	-4588.288	289.6281	1.827834	0.0962542	0.566447	0.0969435	0.240356	0.9182767	11.36689	1.127922	0.0440043	0.597331	0.304122	0.0545426
10578	-4308.298	-4593.245	284.9472	2.517999	0.169419	0.444332	0.105405	0.280844	0.6954941	13.58997	1.275044	0.0257961	0.513766	0.388829	0.0716097
10584	-4315.103	-4604.221	289.1177	2.389121	0.268482	0.413173	0.187952	0.130393	0.6393326	11.70977	0.8510831	0.0286648	0.5709	0.320233	0.0802023
10590	-4303.528	-4589.18	285.6514	4.522602	0.247115	0.325769	0.175044	0.252072	0.9187818	12.60028	1.141749	0.0437087	0.407678	0.488297	0.0603167
10596	-4297.492	-4584.293	286.8008	2.826534	0.13939	0.19924	0.51802	0.14335	0.7179125	12.57706	1.141749	0.0291251	0.519462	0.395293	0.0561192
10602	-4309.37	-4596.248	286.878	2.654438	0.44923	0.144232	0.333237	0.0732999	0.7205596	12.66525	0.9983131	0.0194356	0.527244	0.366996	0.0863234
10608	-4313.83	-4600.248	286.4178	4.947011	0.285802	0.217909	0.316382	0.179908	0.6762999	12.10183	1.403812	0.00336227	0.504972	0.408989	0.0826768
10614	-4322.532	-4604.766	282.2343	4.043299	0.205704	0.0605236	0.628514	0.105258	0.6093992	13.42259	4.922286	0.309643	0.216183	0.0459711	0.428203
10620	-4318.741	-4602.498	283.7571	3.553836	0.336821	0.314495	0.237775	0.11091	0.7686591	12.6799	4.922286	0.203699	0.484367	0.030242	0.281693
10626	-4309.098	-4592.342	283.244	4.530395	0.326113	0.17419	0.306998	0.192699	0.6418663	12.75937	4.922286	0.329232	0.395545	0.0255321	0.249691
10632	-4306.464	-4585.062	278.5984	8.60491	0.411794	0.215737	0.129141	0.243328	0.7919973	13.65159	8.501676	0.325231	0.203085	0.0298747	0.441809
10638	-4313.11	-4592.123	279.0131	1.989603	0.0355771	0.588897	0.141248	0.234277	0.738343	15.02178	8.387119	0.307828	0.25005	0.0239529	0.418168
10644	-4315.52	-4597.853	282.3329	3.417134	0.286352	0.336487	0.241631	0.135531	0.8977617	13.00906	6.80832	0.178233	0.408849	0.00042169	0.412496
10650	-4333.893	-4611.22	277.3265	4.093746	0.22611	0.224065	0.480324	0.0695006	0.7070657	16.18636	3.757841	0.206688	0.341922	0.0399764	0.411414
10656	-4319.387	-4597.756	278.3695	16.64281	0.168053	0.166533	0.299837	0.365578	0.7356862	13.4601	5.139869	0.379705	0.165494	0.0734405	0.38136
10662	-4316.568	-4597.098	280.5306	3.752222	0.19102	0.211521	0.340815	0.256644	0.7280241	14.05619	6.188663	0.268413	0.154751	0.43843	0.138406
10668	-4328.528	-4607.206	278.6782	6.593478	0.128549	0.254714	0.307868	0.308869	0.7465369	14.98017	3.565738	0.281846	0.501088	0.0717334	0.145333
10674	-4307.615	-4592.179	284.5648	1.96425	0.0921658	0.444014	0.369944	0.0938767	0.7337308	13.24119	3.233051	0.208299	0.146583	0.535153	0.109965
10680	-4315.162	-4596.064	280.9019	4.914244	0.0630955	0.673159	0.19775	0.0659952	0.8422131	14.11605	3.591206	0.189648	0.252074	0.380397	0.177882
10686	-4324.202	-4604.101	279.8985	4.914244	0.0987726	0.243533	0.506023	0.151672	0.7658203	14.8422	3.020883	0.0945994	0.227209	0.626039	0.0521523
10692	-4318.472	-4599.907	281.4348	4.623581	0.291083	0.189871	0.249379	0.269667	0.7805964	13.99306	3.400517	0.194895	0.215178	0.504139	0.0857887
10698	-4339.08	-4616.341	277.2607	4.623581	0.190613	0.124335	0.559895	0.125157	0.9001039	15.64775	5.176789	0.456936	0.0676835	0.402473	0.072908
10704	-4325.416	-4607.56	282.1442	3.244208	0.203565	0.104887	0.475119	0.216429	0.895038	13.48513	5.176789	0.236437	0.02872	0.720704	0.0141397
10710	-4312.293	-4593.611	281.3172	4.520744	0.285396	0.181431	0.39141	0.141763	0.8690612	13.523	5.478854	0.193091	0.0234548	0.638449	0.145005
10716	-4316.811	-4599.204	282.3929	5.17225	0.22732	0.307363	0.325975	0.139341	0.8363439	13.44771	3.044758	0.11967	0.25196	0.451005	0.177365
10722	-4304.16	-4587.49	283.33	2.350795	0.134644	0.182054	0.60077	0.0825328	0.9054508	13.46062	3.903382	0.150782	0.28359	0.432334	0.133294
10728	-4311.594	-4599.228	287.6339	2.777737	0.071512	0.563374	0.332328	0.0327862	0.8784682	10.56089	6.207407	0.310144	0.0712936	0.476766	0.141796
10734	-4319.907	-4607.188	287.2808	4.131322	0.131087	0.32788	0.480933	0.0600999	0.959513	10.71185	4.384881	0.17447	0.122351	0.504041	0.199138
10740	-4295.555	-4582.552	286.9965	2.018555	0.131851	0.267986	0.264078	0.336085	0.8881357	11.28282	5.609807	0.318366	0.149839	0.30972	0.222074
10746	-4303.149	-4586.909	283.7598	3.266757	0.0828184	0.36058	0.350485	0.206116	0.7957499	11.19024	15.68418	0.380955	0.0990498	0.254263	0.265732
10752	-4302.769	-4586.889	284.1199	3.396734	0.335115	0.251077	0.126182	0.287627	0.9036785	12.0843	6.791814	0.297345	0.0569404	0.397656	0.248058
10758	-4322.098	-4602.241	280.1437	7.185733	0.257756	0.102639	0.136978	0.502627	0.7262547	13.4047	6.791814	0.168396	0.250582	0.188659	0.392363
10764	-4324.997	-4609.406	284.4091	7.185733	0.360736	0.115068	0.154703	0.369493	0.9338013	11.07265	6.791814	0.114391	0.279226	0.440841	0.165542
10770	-4319.922	-4601.295	281.3731	6.563663	0.343229	0.109483	0.195727	0.351561	0.9105759	12.93924	5.972004	0.0890104	0.403503	0.188732	0.318755
10776	-4310.445	-4595.289	284.8438	4.880968	0.300226	0.116652	0.208542	0.374579	0.6497235	12.27474	3.244421	0.204716	0.242022	0.361145	0.192116
10782	-4308.081	-4592.348	284.2664	3.696453	0.313504	0.471206	0.0237233	0.191567	0.6884104	12.60602	4.137731	0.182097	0.0510866	0.51412	0.252696
10788	-4300.925	-4585.077	284.1521	6.484197	0.297092	0.476138	0.0331993	0.193571	0.7762542	11.75678	5.114905	0.345211	0.0821645	0.166204	0.406421
10794	-4328.563	-4611.522	282.9585	2.31233	0.218648	0.320469	0.125213	0.33567	0.5834921	14.33815	2.267966	0.0517545	0.717291	0.0390084	0.191947
10800	-4322.4	-4606.343	283.9423	6.125634	0.338358	0.198812	0.0386499	0.42418	0.8076941	12.54209	2.781919	0.017462	0.671752	0.0425807	0.268205
10806	-4313.953	-4597.372	283.4185	11.12109	0.38684	0.134478	0.0351304	0.443552	0.7504026	12.07363	2.736834	0.145506	0.652515	0.0704541	0.131524
10812	-4322.058	-4602.601	280.543	11.26425	0.403587	0.220809	0.0686418	0.306962	0.7708341	12.995	4.720975	0.406575	0.0479887	0.177929	0.367507
10818	-4323.972	-4603.056	279.0835	8.43329	0.199138	0.293182	0.335832	0.171848	0.8848552	13.376	8.515874	0.358721	0.0423405	0.198911	0.400027
10824	-4315.633	-4596.524	280.8904	6.312789	0.258983	0.139592	0.267794	0.33363	0.662732	13.43689	5.626522	0.402024	0.0603228	0.22615	0.311503
10830	-4312.371	-4589.916	277.545	7.131011	0.260317	0.321737	0.0567967	0.361149	0.7839274	14.95762	5.626522	0.338873	0.0555105	0.318964	0.286653
10836	-4318.09	-4599.015	280.9246	7.381751	0.244362	0.367842	0.0775029	0.310293	0.8561882	13.45514	4.180545	0.251329	0.0301655	0.474949	0.243557
10842	-4298.331	-4582.352	284.0201	3.498502	0.0789248	0.222958	0.64197	0.0561476	0.7841987	12.72868	4.180545	0.2349	0.0628104	0.570415	0.131875
10848	-4306.06	-4589.646	283.5858	3.774374	0.0380097	0.5219	0.206146	0.233944	0.7778659	12.55073	5.623294	0.258469	0.0608756	0.552843	0.127812
10854	-4322.107	-4607.399	285.2917	9.148663	0.368098	0.0402333	0.181074	0.410594	0.8417734	10.94257	4.025578	0.231927	0.0154369	0.496073	0.256563
10860	-4312.037	-4589.096	277.0597	7.878674	0.412523	0.0612198	0.224004	0.302253	0.7814387	15.0589	5.744231	0.354448	0.00972513	0.515331	0.120495
10866	-4304.69	-4586.849	282.1588	9.59559	0.530764	0.0806364	0.0164705	0.372129	0.7642514	12.17182	5.676901	0.441679	0.0209915	0.263913	0.273417
10872	-4314.957	-4596.64	281.6836	5.743381	0.474109	0.0561773	0.044868	0.424846	0.726048	13.5382	3.788037	0.317419	0.0191355	0.422034	0.241412
10878	-4329.417	-4606.106	276.6887	5.670229	0.60594	0.0262237	0.0245499	0.343286	0.6806822	15.58916	6.340748	0.321373	0.0857688	0.427291	0.165568
10884	-4320.604	-4602.64	282.0358	3.661592	0.274364	0.00409269	0.477444	0.2441	0.7731336	13.35412	5.79803	0.23677	0.439553	0.0296203	0.294057
10890	-4310.392	-4592.409	282.0167	3.661592	0.433542	0.0367237	0.300594	0.22914	0.7419598	13.35412	5.927204	0.195804	0.501519	0.0290096	0.273667
10896	-4310.369	-4591.65	281.2811	7.664592	0.249163	0.115188	0.12758	0.508069	0.8630386	13.35412	3.665504	0.0769607	0.575633	0.0332966	0.31411
10902	-4307.564	-4592.413	284.8491	9.015496	0.356088	0.0372056	0.45221	0.154496	0.9061462	10.94095	4.924098	0.120161	0.527058	0.0651772	0.287603
10908	-4323.808	-4606.249	282.441	5.351479	0.425788	0.0197543	0.482211	0.0722462	0.887413	11.94845	10.17117	0.217749	0.121671	0.558904	0.101675
10914	-4302.01	-4588.722	286.7119	4.210038	0.350939	0.025628	0.432175	0.191259	0.9707047	10.86589	4.879565	0.338734	0.12859	0.400549	0.132126
