Iteration	Posterior	Likelihood	Prior	neo_beta	neo_matrix_probs[1]	neo_matrix_probs[2]	neo_matrix_probs[3]	neo_matrix_probs[4]	rate_log_sd	tree_length	two_beta	two_matrix_probs[1]	two_matrix_probs[2]	two_matrix_probs[3]	two_matrix_probs[4]
6558	-4308.791	-4594.546	285.7553	3.291566	0.170882	0.43802	0.054237	0.33686	0.8631386	12.22998	2.826227	0.227741	0.328327	0.181999	0.261933
6564	-4312.351	-4592.365	280.0141	6.054249	0.0628488	0.479735	0.242776	0.21464	0.8407095	13.67025	6.536837	0.348886	0.0350943	0.201596	0.414424
6570	-4335.435	-4617.532	282.0964	3.365132	0.0562373	0.323489	0.405306	0.214967	0.8944447	14.05523	2.94843	0.151812	0.163117	0.529708	0.155363
6576	-4345.881	-4629.756	283.8751	2.050081	0.0548707	0.655548	0.0798381	0.209743	0.5515685	14.05523	2.059276	0.124827	0.390451	0.345568	0.139154
6582	-4342.449	-4627.403	284.9544	5.823178	0.258577	0.413748	0.0615482	0.266127	0.9798322	11.18993	5.921596	0.298511	0.297974	0.233565	0.16995
6588	-4329.774	-4609.215	279.4411	3.966307	0.260948	0.214311	0.301203	0.223538	0.7806422	14.83257	4.787383	0.25403	0.228794	0.313182	0.203994
6594	-4338.542	-4619.994	281.4524	3.00362	0.225697	0.255362	0.375677	0.143264	0.7636353	14.37698	3.585665	0.318299	0.214731	0.282779	0.184191
6600	-4323.418	-4604.915	281.497	3.660124	0.144792	0.459667	0.00509751	0.390444	0.6405278	13.97834	4.54836	0.35923	0.0568092	0.227717	0.356244
6606	-4314.579	-4598.555	283.9752	2.896333	0.144792	0.459667	0.00509751	0.390444	0.8170949	12.50449	6.018094	0.391668	0.00579544	0.248279	0.354258
6612	-4325.967	-4606.895	280.9276	5.37268	0.40013	0.229862	0.00291237	0.367095	0.7586348	13.4789	6.018161	0.383297	0.0259697	0.323173	0.267559
6618	-4315.549	-4597.636	282.087	8.221145	0.331259	0.228922	0.0264437	0.413376	0.8269245	12.31533	6.018161	0.343531	0.0407239	0.196177	0.419568
6624	-4331.54	-4609.434	277.8935	2.920046	0.0420737	0.329438	0.418453	0.210035	0.6549992	15.32766	8.331582	0.215022	0.294793	0.154013	0.336173
6630	-4322.974	-4603.779	280.8048	4.140627	0.202996	0.0561619	0.557371	0.183471	0.9870416	13.63098	6.432156	0.351474	0.0171638	0.493425	0.137937
6636	-4307.227	-4587.063	279.8359	7.048987	0.341278	0.0127282	0.453368	0.192625	0.7577966	13.4676	7.382477	0.267835	0.12644	0.161364	0.444361
6642	-4311.653	-4592.792	281.1385	4.191551	0.152909	0.0262444	0.794243	0.0266041	0.7577966	13.61289	6.177033	0.353281	0.177408	0.11544	0.353871
6648	-4328.748	-4605.063	276.3152	10.41689	0.427622	0.0171539	0.51981	0.0354135	0.7589834	13.56596	17.20955	0.214376	0.101446	0.197716	0.486462
6654	-4327.075	-4607.599	280.5238	4.160981	0.179183	0.509677	0.0296082	0.281532	0.5157237	13.96395	6.711688	0.258024	0.158607	0.267265	0.316104
6660	-4324.761	-4607.442	282.6818	7.517946	0.508799	0.0266945	0.406651	0.0578549	0.9117171	11.24813	11.27581	0.238472	0.372131	0.0572938	0.332103
6666	-4307.072	-4589.82	282.7486	3.192088	0.309825	0.0420434	0.557011	0.0911207	0.6562959	13.58915	4.0098	0.153699	0.457007	0.0572787	0.332015
6672	-4308.934	-4590.591	281.6572	3.612758	0.242522	0.224166	0.296253	0.23706	0.6795968	13.67506	5.497467	0.20027	0.329495	0.013655	0.45658
6678	-4313.232	-4591.422	278.1899	5.194104	0.258802	0.494782	0.0335143	0.212901	0.685088	15.0518	5.635347	0.285528	0.314363	0.0746249	0.325485
6684	-4319.592	-4600.941	281.3489	3.434664	0.269372	0.217675	0.249805	0.263148	0.6485734	13.93013	5.361719	0.208763	0.19984	0.19117	0.400228
6690	-4330.698	-4608.865	278.1675	4.431041	0.280221	0.0255556	0.474084	0.22014	0.6379821	14.79434	8.234516	0.389744	0.158183	0.0673081	0.384764
6696	-4339.749	-4620.898	281.1491	4.431041	0.315885	0.0288081	0.114119	0.541188	0.6787922	14.04781	4.110851	0.285787	0.115991	0.380353	0.21787
6702	-4331.251	-4617.485	286.2342	1.456127	0.0892044	0.31229	0.566762	0.0317438	0.6288905	12.37261	4.21881	0.398744	0.0587955	0.283247	0.259214
6708	-4325.578	-4607.545	281.9674	2.074668	0.129024	0.339019	0.482481	0.0494754	0.6314057	14.19995	4.759227	0.416065	0.0425319	0.170813	0.37059
6714	-4312.632	-4593.099	280.4668	4.96457	0.0457075	0.539961	0.246107	0.168225	0.8961188	13.60406	6.711632	0.335278	0.122031	0.289993	0.252698
6720	-4317.991	-4601.015	283.0237	4.268022	0.0523122	0.439575	0.281669	0.226444	0.8220472	12.31193	7.657667	0.30533	0.0482955	0.288257	0.358117
6726	-4324.559	-4603	278.4411	7.77454	0.298894	0.104431	0.2291	0.367575	0.8112236	13.6285	10.05622	0.481551	0.128134	0.0733616	0.316954
6732	-4329.069	-4610.011	280.9412	4.498245	0.407053	0.268317	0.00964197	0.314988	0.6898174	12.838	11.62204	0.326975	0.0171893	0.169538	0.486298
6738	-4320.985	-4597.131	276.1451	9.502199	0.0740065	0.727538	0.0145147	0.183941	0.6346501	15.46177	5.256488	0.341887	0.0125536	0.325643	0.319917
6744	-4307.014	-4590.376	283.362	3.757757	0.056745	0.770016	0.0121542	0.161084	0.7035986	12.35055	7.538714	0.343642	0.126654	0.311125	0.218578
6750	-4307.009	-4589.632	282.6225	4.493581	0.022135	0.800173	0.0100296	0.167663	0.6949853	12.8982	5.686741	0.323256	0.287929	0.0104829	0.378332
6756	-4295.866	-4576.091	280.2255	3.8068	0.154614	0.502397	0.0193596	0.323629	0.8461047	13.10512	13.31535	0.387968	0.214082	0.0106428	0.387308
6762	-4289.419	-4572.995	283.5766	3.620935	0.257352	0.39797	0.0856478	0.25903	0.8058786	12.65095	5.303722	0.314877	0.219295	0.0475585	0.41827
6768	-4295.741	-4579.223	283.4826	3.664294	0.180313	0.379578	0.258621	0.181489	0.7302118	12.64828	5.676613	0.404332	0.147042	0.0514701	0.397156
6774	-4306.454	-4592.589	286.1349	4.094845	0.1505	0.527491	0.00811153	0.313898	0.745645	11.86778	2.839265	0.152816	0.20513	0.411917	0.230137
6780	-4310.877	-4597.859	286.9819	1.329025	0.0761025	0.643954	0.0749093	0.205034	0.7466891	12.4117	2.719254	0.15861	0.397501	0.395817	0.0480721
6786	-4313.183	-4600.284	287.1012	1.920465	0.11811	0.465937	0.227473	0.188481	0.7318003	12.958	0.7250554	0.0260841	0.452822	0.494489	0.0266056
6792	-4316.092	-4602.571	286.4791	1.990287	0.109642	0.457401	0.24793	0.185028	0.7748526	12.958	1.250817	0.00898887	0.348671	0.588283	0.0540564
6798	-4308.49	-4594.843	286.3525	2.88544	0.209453	0.510086	0.188407	0.0920544	0.8121278	12.57904	1.486018	0.00997059	0.392487	0.593599	0.00394409
6804	-4317.61	-4601.265	283.6546	5.465285	0.0619962	0.676395	0.0400263	0.221583	0.8150835	12.90151	2.546505	0.181365	0.311882	0.366325	0.140428
6810	-4330.28	-4613.486	283.2068	2.305613	0.057939	0.63213	0.182007	0.127924	0.8207889	13.83537	3.024971	0.195706	0.282949	0.360534	0.16081
6816	-4323.886	-4607.967	284.0808	1.780098	0.0293822	0.484379	0.429486	0.0567528	0.7539664	13.83537	2.372855	0.124617	0.407292	0.323707	0.144384
6822	-4336.118	-4621.361	285.2433	2.04009	0.0570745	0.538473	0.343892	0.0605613	0.9051108	12.17266	5.650937	0.342094	0.180068	0.393388	0.08445
6828	-4321.154	-4604.291	283.1375	3.408906	0.139189	0.468362	0.291026	0.101424	0.7454961	13.05816	4.910611	0.3747	0.197231	0.222779	0.205291
6834	-4330.808	-4616.675	285.8675	3.224852	0.00453516	0.611503	0.344979	0.0389825	0.8657391	12.48059	2.006709	0.179952	0.171392	0.506356	0.1423
6840	-4331.326	-4611.81	280.4846	3.346529	0.293926	0.419577	0.130865	0.155631	0.8164171	15.0691	2.540065	0.0465471	0.475251	0.365245	0.112956
6846	-4324.315	-4604.985	280.6701	3.700634	0.189953	0.286373	0.355521	0.168154	0.7442687	14.52599	3.819672	0.0590064	0.357659	0.438365	0.14497
6852	-4319.106	-4601.376	282.2697	2.605232	0.124783	0.352833	0.444719	0.0776657	0.7207086	14.52599	2.256753	0.0529509	0.54264	0.274316	0.130092
6858	-4324.533	-4606.965	282.4328	2.146278	0.0753981	0.382194	0.457127	0.0852811	0.7750133	14.52599	2.397016	0.119525	0.456329	0.130492	0.293654
6864	-4309.146	-4591.695	282.5489	2.232492	0.0557918	0.451863	0.338257	0.154088	0.7276985	14.52599	2.209786	0.0781008	0.483796	0.126428	0.311675
6870	-4312.051	-4595.218	283.1673	1.318031	0.157471	0.2331	0.52994	0.0794888	0.7375092	13.3642	7.140199	0.294452	0.102776	0.468159	0.134613
6876	-4303.593	-4587.758	284.1646	2.478414	0.163856	0.232379	0.463701	0.140064	0.7797002	12.35401	7.140199	0.389868	0.0483285	0.419758	0.142046
6882	-4316.643	-4597.773	281.1296	3.284576	0.263469	0.138502	0.53557	0.0624586	0.8300515	14.14998	4.663305	0.403641	0.112491	0.153239	0.330629
6888	-4323.009	-4604.758	281.7484	1.772335	0.0316576	0.240699	0.594613	0.13303	0.8941624	13.07577	12.31984	0.397447	0.163848	0.100547	0.338157
6894	-4293.939	-4576.208	282.2696	3.482138	0.117449	0.466609	0.293931	0.12201	0.7313852	13.09858	6.870641	0.430463	0.0943899	0.1089	0.366248
6900	-4298.7	-4582.989	284.2887	1.655979	0.114127	0.485558	0.287888	0.112427	0.7134792	12.30732	9.212314	0.440464	0.0733493	0.11143	0.374757
6906	-4301.876	-4582.591	280.715	5.234919	0.0635142	0.463201	0.229028	0.244258	0.8429363	13.20084	8.117968	0.364401	0.066231	0.14536	0.424008
6912	-4328.783	-4615.788	287.0047	3.705151	0.225117	0.453038	0.291305	0.0305397	0.8679578	11.88294	1.679013	0.00907828	0.474821	0.409249	0.106851
6918	-4327.477	-4609.156	281.6795	5.803795	0.171268	0.252471	0.497095	0.0791652	0.7849143	13.89765	2.474196	0.0743227	0.447454	0.371733	0.10649
6924	-4321.853	-4606.755	284.9024	1.640921	0.0361487	0.575767	0.290913	0.0971717	0.8692912	13.13445	3.212644	0.262762	0.181771	0.406001	0.149465
6930	-4324.222	-4610.136	285.9135	2.046003	0.0179587	0.689336	0.0617557	0.230949	0.8147264	12.33122	3.702821	0.225524	0.088466	0.569515	0.116495
6936	-4317.246	-4600.874	283.6278	2.106634	0.0168084	0.686181	0.0671185	0.229892	0.6871254	13.98966	2.334123	0.129697	0.384137	0.327522	0.158645
6942	-4294.998	-4578.842	283.8441	3.442639	0.0707738	0.386447	0.39536	0.147419	0.6871254	12.55848	5.610916	0.0603303	0.386972	0.229586	0.323112
6948	-4302.457	-4586.855	284.3982	2.85332	0.355945	0.283513	0.290053	0.0704884	0.7097177	12.36789	5.947875	0.233744	0.122177	0.401556	0.242523
6954	-4299.806	-4583.619	283.8132	2.85332	0.204973	0.175938	0.567362	0.0517275	0.7181829	13.01689	4.373564	0.222239	0.134268	0.481947	0.161546
6960	-4307.932	-4590.233	282.3006	2.85332	0.180413	0.181373	0.584889	0.0533255	0.690024	14.50846	2.085172	0.262534	0.199983	0.384007	0.153476
6966	-4301.932	-4586.264	284.3316	1.702994	0.112536	0.213366	0.61293	0.0611669	0.7815601	13.67542	2.509162	0.274861	0.180973	0.518407	0.0257588
6972	-4307.965	-4589.703	281.7379	3.342392	0.240649	0.166098	0.477145	0.116108	0.7603358	14.27243	3.093075	0.354054	0.0665365	0.409631	0.169778
6978	-4332.063	-4612.634	280.571	3.281503	0.269233	0.27545	0.130398	0.324919	0.7503017	14.27243	5.61093	0.342987	0.110743	0.257113	0.289157
6984	-4316.104	-4597.829	281.7257	3.429404	0.239886	0.268322	0.359032	0.13276	0.7561726	13.04955	8.892948	0.444377	0.133703	0.129594	0.292326
6990	-4316.474	-4599.571	283.0973	3.155673	0.225359	0.0252472	0.688743	0.0606502	0.6859055	13.24692	4.642454	0.493107	0.0687188	0.113792	0.324382
6996	-4327.543	-4612.101	284.5579	3.485551	0.374634	0.0128348	0.511707	0.100824	0.681653	12.05005	6.241394	0.329005	0.216677	0.114821	0.339497
7002	-4341.237	-4620.625	279.3885	6.535576	0.453328	0.0155308	0.404186	0.126955	0.6129945	14.70482	3.521757	0.245445	0.141913	0.230473	0.38217
7008	-4342.638	-4624.035	281.3969	13.10347	0.473996	0.00366694	0.389594	0.132743	0.8457931	12.59839	3.521757	0.29839	0.0922734	0.372547	0.23679
7014	-4316.385	-4597.624	281.2394	2.555804	0.189213	0.00236048	0.76233	0.046096	0.6864354	14.3692	4.785393	0.354012	0.218751	0.00315413	0.424083
7020	-4325.315	-4608.074	282.759	5.560565	0.263011	0.00643372	0.337992	0.392564	0.8068346	12.67432	5.01217	0.332255	0.26261	0.00711547	0.398019
7026	-4315.728	-4596.144	280.4157	7.908488	0.407846	0.0293314	0.293523	0.269299	0.806964	13.17181	6.400208	0.413902	0.12057	0.0259323	0.439596
7032	-4314.891	-4595.335	280.4434	8.964757	0.35287	0.371137	0.0682428	0.20775	0.7329672	13.67801	3.566526	0.277581	0.168301	0.3109	0.243218
7038	-4316.69	-4599.841	283.1516	2.291306	0.106548	0.669785	0.100487	0.12318	0.7319395	13.52774	4.444181	0.29113	0.293636	0.27688	0.138354
7044	-4326.304	-4611.702	285.3983	1.837707	0.0276801	0.699535	0.109673	0.163112	0.7157675	13.59568	1.283044	0.197045	0.406542	0.382158	0.0142553
7050	-4322.631	-4609.593	286.962	2.734848	0.103931	0.611703	0.124707	0.15966	0.6609175	12.64774	0.9566468	0.0638689	0.47397	0.445541	0.0166196
7056	-4334.329	-4619.364	285.0353	3.322281	0.10477	0.326384	0.279908	0.288938	0.7064872	13.0452	1.813206	0.0389787	0.492754	0.451429	0.0168392
7062	-4298.654	-4580.508	281.854	1.707558	0.0287071	0.800618	0.0254596	0.145215	0.6489019	14.30733	5.155428	0.284829	0.222381	0.0863398	0.40645
7068	-4316.643	-4596.552	279.9088	2.114617	0.0202134	0.762795	0.0242568	0.192735	0.7398976	14.29111	9.863516	0.343509	0.187112	0.127391	0.341988
7074	-4320.83	-4605.921	285.0908	1.986561	0.0202134	0.762795	0.0242568	0.192735	0.7775666	13.06677	2.811971	0.166353	0.0734603	0.51921	0.240976
7080	-4318.884	-4601.542	282.6583	1.78438	0.0377796	0.563347	0.0386455	0.360228	0.7450318	13.78455	5.264873	0.199332	0.0880235	0.622142	0.0905031
7086	-4320.864	-4603.734	282.8701	3.795983	0.0179726	0.669115	0.0594381	0.253474	0.7156017	13.48905	3.405899	0.194145	0.0857328	0.605952	0.114171
7092	-4332.678	-4616.1	283.4226	7.942615	0.351283	0.0378392	0.381709	0.229168	0.7229298	12.47304	2.963729	0.18077	0.439433	0.338504	0.0412927
7098	-4318.708	-4598.52	279.812	7.31551	0.271442	0.0577622	0.320967	0.349829	0.6119669	14.84182	2.010775	0.11745	0.344396	0.505791	0.0323623
7104	-4322.319	-4606.26	283.9414	4.207329	0.177228	0.201866	0.315646	0.305259	0.6619156	12.91775	3.185792	0.141479	0.193841	0.327304	0.337376
7110	-4322.135	-4602.021	279.8865	9.03041	0.303457	0.381021	0.0686222	0.2469	0.6895074	13.58571	5.160567	0.31196	0.0926101	0.210438	0.384992
7116	-4319.323	-4596.313	276.9898	10.20163	0.466981	0.189965	0.120928	0.222126	0.6909844	14.30572	8.508478	0.476229	0.0791519	0.0343776	0.410241
7122	-4316.473	-4595.901	279.4282	10.24355	0.454104	0.0692519	0.132619	0.344025	0.7069312	12.95248	8.990678	0.32229	0.095944	0.0416709	0.540096
7128	-4311.984	-4590.506	278.5221	18.73798	0.469693	0.204252	0.137172	0.188883	0.7489683	13.22896	4.93997	0.302324	0.083447	0.220928	0.393301
7134	-4324.751	-4607.121	282.3697	6.924652	0.439568	0.330312	0.0968122	0.133308	0.7920743	12.44114	5.846198	0.429503	0.118551	0.0890682	0.362879
7140	-4329.799	-4610.384	280.5851	2.792994	0.0907362	0.658982	0.0875952	0.162687	0.6617882	16.07925	0.6844209	0.0903255	0.381552	0.481571	0.0465508
7146	-4338.081	-4614.683	276.6019	3.461162	0.129817	0.369836	0.267589	0.232758	0.7209499	16.50995	4.603124	0.308925	0.0786373	0.50277	0.109668
7152	-4327.105	-4606.229	279.1237	2.064374	0.0462842	0.541244	0.177283	0.235189	0.8815694	15.46982	5.095453	0.22835	0.0330966	0.65749	0.0810635
7158	-4332.715	-4612.074	279.3596	5.136723	0.27591	0.237219	0.0925667	0.394303	0.6745396	14.87467	3.87582	0.201443	0.164969	0.52865	0.104938
7164	-4337.13	-4617.114	279.9833	5.136723	0.336003	0.11805	0.41678	0.129167	0.824714	14.87467	2.538265	0.171805	0.291078	0.44762	0.0894983
7170	-4357.468	-4639.426	281.9577	2.498896	0.226697	0.385427	0.0498309	0.338045	0.6537875	14.35413	3.524435	0.222425	0.215986	0.284209	0.27738
7176	-4340.75	-4618.562	277.8119	4.629758	0.186765	0.317536	0.217199	0.2785	0.6841887	15.23171	6.361873	0.238413	0.0100858	0.662196	0.0893049
7182	-4322.386	-4603.404	281.0177	4.342845	0.200327	0.340592	0.232971	0.22611	0.9247956	14.25985	3.203869	0.251048	0.00971967	0.717756	0.0214765
7188	-4314.963	-4596.05	281.0871	5.528946	0.252792	0.395291	0.204718	0.147199	0.7806746	14.25985	2.485335	0.212878	0.00983954	0.726607	0.0506754
7194	-4315.865	-4593.855	277.9894	8.346064	0.392336	0.227072	0.0915412	0.289051	0.7369828	14.25985	7.149375	0.213476	0.0135459	0.398029	0.374949
7200	-4303.856	-4585.314	281.4586	7.174909	0.1869	0.214752	0.426628	0.17172	0.6527156	13.37805	3.95296	0.147536	0.067393	0.404257	0.380815
7206	-4309.102	-4588.742	279.6396	5.106078	0.263319	0.406336	0.253319	0.077026	0.6333875	14.54508	4.73446	0.266907	0.0354017	0.300126	0.397566
7212	-4306.877	-4587.328	280.451	4.161356	0.356075	0.259703	0.161905	0.222317	0.6962692	14.41299	4.327778	0.232886	0.0905562	0.374028	0.30253
7218	-4312.843	-4597.343	284.4999	3.910105	0.317924	0.231877	0.312169	0.13803	0.6052282	13.05502	2.218601	0.323263	0.140853	0.337596	0.198288
7224	-4330.683	-4612.365	281.683	5.075923	0.376293	0.33334	0.0919379	0.198429	0.5736793	14.00127	2.956082	0.219205	0.338473	0.228924	0.213399
7230	-4315.756	-4596.78	281.0241	3.745103	0.348869	0.260727	0.186122	0.204281	0.6479259	14.13798	4.797417	0.298821	0.131505	0.188592	0.381082
7236	-4312.527	-4592.253	279.7263	4.270146	0.331751	0.318551	0.0544186	0.295279	0.7415648	14.82817	3.969701	0.229036	0.29917	0.216132	0.255662
7242	-4304.611	-4587.077	282.4658	3.409724	0.146682	0.432957	0.232347	0.188013	0.6279331	13.2005	6.182267	0.232385	0.12668	0.245097	0.395838
7248	-4307.843	-4594.563	286.7203	3.520918	0.021798	0.693042	0.137992	0.147167	0.7451445	11.81302	2.552281	0.200038	0.274124	0.380409	0.145429
7254	-4317.409	-4602.961	285.552	0.9183153	0.0262894	0.500925	0.376713	0.0960718	0.6626418	13.16732	3.499497	0.255684	0.180339	0.337105	0.226873
7260	-4316.75	-4600.318	283.5685	3.805114	0.070809	0.511915	0.260508	0.156768	0.7639792	11.89805	9.453539	0.230756	0.398893	0.0665886	0.303763
7266	-4325.585	-4609.032	283.4476	0.6938285	0.0112403	0.397556	0.403904	0.1873	0.7259946	13.70408	6.287492	0.400249	0.0492216	0.023648	0.526881
7272	-4326.574	-4608.691	282.1175	2.233381	0.0180942	0.518476	0.3003	0.16313	0.6565131	13.23389	9.236435	0.495893	0.0945658	0.0175918	0.391949
7278	-4305.75	-4587.886	282.1353	2.233381	0.174191	0.378744	0.310673	0.136392	0.6864118	13.49465	7.433894	0.317339	0.0819713	0.0954155	0.505274
7284	-4310.096	-4591.67	281.5748	2.952652	0.0371537	0.375866	0.451625	0.135355	0.7014446	13.49465	7.665079	0.276454	0.165093	0.0803645	0.478088
7290	-4321.443	-4604.537	283.0938	1.6403	0.152514	0.374705	0.400073	0.0727079	0.5331035	13.69762	5.411752	0.281313	0.216586	0.0504602	0.451641
7296	-4309.638	-4595.722	286.0834	1.693388	0.113996	0.577392	0.197892	0.110719	0.6787222	12.29123	4.337211	0.280413	0.361812	0.0107717	0.347004
7302	-4303.326	-4582.771	279.4453	4.204048	0.27856	0.151898	0.483567	0.085975	0.6936779	14.92183	4.337211	0.233117	0.42081	0.033282	0.312791
7308	-4303.948	-4586.526	282.5782	4.446429	0.145102	0.406153	0.183891	0.264854	0.6645298	13.02574	5.321133	0.334343	0.200018	0.0170259	0.448614
7314	-4326.012	-4606.341	280.3289	7.580389	0.160445	0.368332	0.306159	0.165064	0.8209206	13.36746	5.873921	0.288011	0.293186	0.0323551	0.386448
7320	-4326.967	-4606.621	279.6538	8.282108	0.337145	0.392099	0.101764	0.168992	0.8635812	13.581	5.873921	0.274424	0.32653	0.0308287	0.368217
7326	-4318.905	-4597.92	279.0151	4.698471	0.344848	0.148407	0.0782817	0.428463	0.7816084	14.51311	6.51837	0.257334	0.230693	0.201314	0.310659
7332	-4319.527	-4599.207	279.68	6.178407	0.532893	0.060041	0.204727	0.202338	0.7756176	13.59136	8.040696	0.463205	0.110462	0.260829	0.165504
7338	-4331.891	-4612.086	280.1946	5.234035	0.340661	0.0734908	0.439191	0.146658	0.8213477	13.59136	7.461837	0.349082	0.120381	0.405357	0.12518
7344	-4327.7	-4607.875	280.1748	4.775713	0.125878	0.325682	0.456843	0.0915963	0.8065464	13.48022	8.910526	0.350151	0.0514981	0.176774	0.421577
7350	-4323.614	-4603.244	279.6293	4.607865	0.229586	0.252003	0.413777	0.104634	0.6624934	14.07469	7.666584	0.46949	0.11846	0.06777	0.344281
7356	-4326.917	-4605.543	278.6255	6.692382	0.216469	0.237605	0.336045	0.209881	0.7514532	14.19034	7.226567	0.328313	0.294224	0.0274601	0.350003
7362	-4312.984	-4597.645	284.6613	2.029549	0.194571	0.276778	0.367809	0.160842	0.6935415	12.40216	6.606415	0.351249	0.284177	0.0265224	0.338052
7368	-4300.481	-4585.388	284.9071	2.380488	0.136223	0.193778	0.53664	0.133358	0.7123179	12.67094	4.132522	0.38781	0.189478	0.152758	0.269954
7374	-4304.241	-4589.079	284.8377	2.380488	0.0304282	0.570051	0.360328	0.0391929	0.7816819	12.67094	4.132522	0.190545	0.228389	0.255675	0.325391
7380	-4321.046	-4601.346	280.2999	1.932669	0.0643774	0.663191	0.225657	0.0467756	0.7131613	15.17219	4.355585	0.343135	0.20204	0.24329	0.211535
7386	-4313.787	-4600.081	286.2944	3.079418	0.0414248	0.54972	0.311075	0.0977809	0.94561	11.53843	4.355585	0.352837	0.227598	0.250169	0.169397
7392	-4310.076	-4594.935	284.859	2.780112	0.173295	0.301149	0.386933	0.138624	0.7771635	12.37201	4.764232	0.212219	0.301905	0.382477	0.103399
7398	-4328.658	-4606.753	278.095	11.60033	0.547121	0.00922631	0.0694033	0.37425	0.8187883	14.1886	4.764232	0.221763	0.350315	0.130806	0.297116
7404	-4320.654	-4602.933	282.2791	2.505182	0.0964715	0.401776	0.265556	0.236197	0.6827232	13.80678	4.972519	0.281142	0.130561	0.465701	0.122596
7410	-4315.951	-4599.217	283.2658	2.105443	0.032621	0.788304	0.0849327	0.094142	0.7190523	13.80678	3.445417	0.178452	0.11713	0.317425	0.386992
7416	-4322.89	-4608.667	285.7774	1.246691	0.0691088	0.563531	0.243633	0.123727	0.7115849	12.96352	3.139168	0.114202	0.192708	0.510861	0.18223
7422	-4318.973	-4603.671	284.6984	3.689253	0.302365	0.00617244	0.536364	0.155098	0.776	12.74638	2.72309	0.125555	0.362016	0.324506	0.187924
7428	-4330.058	-4618.709	288.6516	3.544435	0.446028	0.00541654	0.470678	0.0778773	0.8835552	11.03381	1.737224	0.133504	0.396497	0.206404	0.263594
7434	-4327.918	-4611.412	283.4943	3.999565	0.446028	0.00541654	0.470678	0.0778773	0.7285134	13.66671	1.766734	0.104657	0.503279	0.367174	0.0248901
7440	-4321.202	-4603.3	282.0972	13.69018	0.328841	0.00120808	0.552291	0.11766	0.7491563	12.71622	2.012983	0.0801195	0.385282	0.370942	0.163656
7446	-4314.913	-4598.53	283.6167	3.748171	0.329867	0.00191961	0.621554	0.04666	0.7263747	13.86317	1.331663	0.0669454	0.486361	0.309948	0.136746
7452	-4317.911	-4600.853	282.9423	3.24978	0.297338	0.0012829	0.508622	0.192757	0.6739105	13.86317	2.644189	0.0715634	0.347967	0.451078	0.129392
7458	-4314.538	-4603.09	288.5524	2.884	0.243666	0.00112458	0.58624	0.16897	0.7071104	11.13171	2.36811	0.0133969	0.50599	0.383978	0.0966345
7464	-4316.06	-4597.732	281.6716	8.594142	0.463568	0.00358853	0.309062	0.223781	0.7238954	13.64998	1.912867	0.0391515	0.517508	0.304661	0.138679
7470	-4319.37	-4606.469	287.0983	2.613428	0.185867	0.2695	0.32546	0.219173	0.7050604	11.8886	2.636662	0.225971	0.380913	0.277473	0.115643
7476	-4313.226	-4592.33	279.1039	5.100149	0.229374	0.374064	0.255305	0.141257	0.6979888	14.61275	5.539699	0.279277	0.0650208	0.342929	0.312773
7482	-4306.962	-4586.997	280.0353	4.242462	0.169128	0.412759	0.378034	0.0400792	0.7051795	14.37518	5.318541	0.332781	0.0939011	0.271755	0.301563
7488	-4324.329	-4605.644	281.3147	1.643713	0.122324	0.316189	0.453097	0.10839	0.7374477	14.20926	6.968594	0.290275	0.326457	0.116997	0.266272
7494	-4320.128	-4603.136	283.0083	1.489046	0.0796109	0.565315	0.139572	0.215502	0.7895569	13.53774	6.083529	0.307136	0.157601	0.236539	0.298723
7500	-4321.517	-4603.139	281.6228	1.679404	0.108753	0.520097	0.274625	0.0965254	0.6383706	14.20926	6.301848	0.338261	0.162479	0.130718	0.368542
7506	-4323.773	-4605.2	281.4271	5.607016	0.0558345	0.73526	0.0496267	0.159278	0.7815352	13.21767	5.722717	0.299461	0.216972	0.0766183	0.406948
7512	-4325.388	-4607.926	282.5373	5.607016	0.175099	0.169768	0.155631	0.499502	0.73453	12.66471	5.722717	0.132841	0.463101	0.07988	0.324179
7518	-4322.502	-4601.41	278.908	13.11271	0.12351	0.43469	0.16675	0.27505	0.7328182	14.13235	2.907522	0.0477229	0.451932	0.183985	0.31636
7524	-4315.86	-4594.144	278.2833	14.125	0.0450473	0.551117	0.133741	0.270094	0.7616582	13.73262	5.195729	0.226671	0.165973	0.140273	0.467083
7530	-4317.878	-4598.88	281.002	1.804167	0.0465233	0.444402	0.42502	0.0840548	0.7545323	14.81709	4.446854	0.280893	0.235554	0.263501	0.220051
7536	-4328.516	-4611.405	282.8885	2.930507	0.241532	0.198776	0.386305	0.173386	0.8356414	13.95306	2.501602	0.217206	0.252435	0.357128	0.173231
7542	-4336.808	-4618.203	281.3957	5.12358	0.221863	0.287658	0.273295	0.217184	0.7992157	14	3.029124	0.0948208	0.387071	0.341695	0.176412
7548	-4346.281	-4627.162	280.8804	2.449322	0.19179	0.248666	0.485645	0.0738992	0.7966245	15.0683	2.814089	0.0464181	0.371996	0.502066	0.0795198
7554	-4348.985	-4630.913	281.9282	2.449322	0.100142	0.162119	0.661158	0.0765816	0.9042786	14.511	2.689499	0.0301893	0.571067	0.326532	0.0722121
7560	-4339.362	-4624.838	285.4754	3.250976	0.206355	0.362866	0.323874	0.106904	0.8120502	13.13419	1.047298	0.0218298	0.402175	0.518313	0.0576821
